"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2697","TC03 - Empty form","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","1950","TC08 - Hover checkout","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2333","TC12 - Modify input values","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2017","TC11 - Navigate back","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3082","TC17 - Back after profile","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4476","TC13 - Multiple clicks on Sign In button","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3259","TC08 - Clear and refill","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2059","TC05 - Empty login submission","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3633","TC03 - Click View Profile","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4174","TC04 - Multiple teachers visible","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3667","TC03 - Click Mathematics","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3819","TC11 - Fill and verify all fields","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2866","TC04 - Missing password","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4130","TC14 - Short name","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3428","TC04 - Click Physics","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3291","TC07 - Only password entered","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","8859","TC10 - Empty form","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1965","TC06 - Scroll page","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2490","TC04 - Login with invalid password","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3812","TC14 - Double click profile","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","5305","TC19 - Multiple navigation","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3134","TC11 - At least one profile present","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3300","TC01 - Navigate to teachers page","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3041","TC14 - Numeric name input","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3291","TC06 - Hover profile","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2282","TC09 - Reload cart","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2368","TC12 - Navigate forward","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2242","TC03 - Missing email","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2144","TC09 - Double click body","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2414","TC17 - Tab navigation between fields","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","5768","TC12 - Email uppercase","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2987","TC02 - Fill valid details","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3584","TC15 - Reload page","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","1945","TC05 - Scroll page","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2499","TC08 - Click English","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4962","TC18 - Refresh after click","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3055","TC01 - Navigate to teachers page","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2015","TC13 - Uppercase name input","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3795","TC14 - Navigate home","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3772","TC02 - Name field visible","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3962","TC16 - Clear email input","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2500","TC07 - Long name","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2371","TC03 - Empty form","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3014","TC16 - Scroll and click","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3355","TC09 - Password masking check","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3108","TC18 - Empty name","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2698","TC10 - Reload page","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2350","TC03 - Login with invalid email","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3172","TC06 - Invalid email format","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3998","TC11 - Name with spaces","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4206","TC02 - Checkout button check (safe)","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2312","TC02 - Fill valid details","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3885","TC07 - Only password entered","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3256","TC17 - Art subject visible","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2369","TC12 - Hover card","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2470","TC08 - Scroll cart","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2927","TC08 - Click English","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2341","TC05 - Click checkout safe","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3792","TC17 - Tab navigation between fields","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3543","TC10 - Forgot password link click","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3315","TC11 - Name with spaces","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2499","TC17 - Alphabet password","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3421","TC11 - At least one profile present","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","1775","get started link","firefox","2026-03-28","passed","2026-03-28","","example.spec.js","",""
"","3150","TC12 - Modify input values","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3586","TC25 - Refresh subjects page","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3190","TC09 - Password masking check","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","1943","TC02 - URL contains cart","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2655","TC08 - Scroll cart","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4171","TC05 - Scroll page","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","1946","TC10 - Page content exists","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2916","TC14 - Refresh page after entering data","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2281","TC08 - Scroll cart","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4073","TC15 - URL validation after click","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2087","TC02 - Checkout button check (safe)","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3936","TC18 - Empty login","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2043","TC09 - Double click body","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2664","TC06 - Click Biology","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4080","TC21 - Uppercase email","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2401","TC02 - Invalid email","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2396","TC04 - Click Physics","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4413","TC23 - Invalid email format","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","1668","TC09 - Scroll page","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3945","TC02 - Login with valid credentials","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2832","TC18 - Empty login","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2259","TC12 - Verify input fields accept values","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","1452","TC11 - Navigate back","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4630","TC17 - Back after profile","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4027","TC19 - Empty email","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","2429","TC12 - Navigate forward","webkit","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","1","TC11 - Navigate to Sign Up page","webkit","2026-03-28","skipped","2026-03-28","","login.spec.js","",""
"","4310","TC04 - Invalid email format","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2554","TC15 - Email with spaces","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","1982","TC01 - Payment page loads","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2830","TC12 - Modify input values","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","3472","TC20 - Search input typing","firefox","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4838","TC06 - Invalid email format","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","4297","TC13 - Click last profile","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","1972","TC06 - Scroll page","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4441","TC15 - URL validation after click","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2529","TC17 - Art subject visible","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3462","TC10 - Click Economics","firefox","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2494","TC13 - Multiple clicks (fixed)","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","4083","TC19 - Only email","webkit","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3327","TC22 - Navigate to Find a Teacher","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2092","TC20 - Empty password","chromium","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1963","TC17 - Cart page not empty","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","2237","TC11 - Navigate back","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","1905","TC04 - Checkout button check","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3177","TC16 - Numeric password","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","30197","TC15 - Reload page","firefox","2026-03-28","broken","2026-03-28","","service.spec.js","",""
"","3910","TC11 - At least one profile present","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","2291","TC17 - Invalid email","chromium","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2200","TC09 - Navigate back","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4070","TC19 - Wait for cart page load","chromium","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","4236","TC19 - Wait for cart page load","firefox","2026-03-28","passed","2026-03-28","","cart.spec.js","",""
"","3654","TC09 - Numeric name","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1822","TC10 - Scroll page","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","5680","TC17 - Alphabet password","firefox","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","1774","TC14 - Numeric name input","chromium","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","2208","TC07 - Click Computer Science","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","3050","TC03 - Login with invalid email","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","3680","TC20 - Fields remain visible","firefox","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","4146","TC12 - Email uppercase","webkit","2026-03-28","passed","2026-03-28","Signup Test Cases","signup.spec.js","",""
"","3924","TC25 - Refresh subjects page","webkit","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2992","TC04 - Invalid email format","webkit","2026-03-28","passed","2026-03-28","","contact.spec.js","",""
"","4504","TC17 - Back after profile","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","3054","TC17 - Invalid email","firefox","2026-03-28","passed","2026-03-28","","login.spec.js","",""
"","2149","TC22 - Navigate to Find a Teacher","chromium","2026-03-28","passed","2026-03-28","","service.spec.js","",""
"","2758","TC08 - Reload page","chromium","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
"","4269","TC16 - Scroll and click","webkit","2026-03-28","passed","2026-03-28","","payment.spec.js","",""
